timestamp,cpu_usage,memory_usage,network_traffic,power_consumption,num_executed_instructions,execution_time,energy_efficiency,anomaly status,http_5xx_rate,traffic_rps,cpu_lag_1,cpu_lag_3,mem_lag_1,ram_velocity,cpu_rolling_mean_5,http_error_acceleration
2023-01-01 00:03:00,38.01683426,8.887223397,570.2076121,239.5655582,1255.0,75.38398418,0.62652764,0,1.0495128632644757,1425.51903025,13.22956709,55.65961268,28.42733355,-19.540110153,34.691536706,0.44102837734540024
2023-01-01 00:03:00,28.00419138,82.38346245,848.6918685,17.15599296,5103.0,13.58750095,0.772894497,0,0.27898772130408367,2121.72967125,54.34321978,48.47543482,41.79245254,40.59100991,47.618175134,-0.9447180681406753
2023-01-01 00:04:00,56.46256453,14.9850799,736.0475504,383.8969971,4311.0,77.63795001,0.13846535,0,0.5842892970704363,1840.118876,28.00419138,69.25119543,82.38346245,-67.39838255,51.307321188,0.30530157576635264
2023-01-01 00:04:00,83.31064358,86.8298778,21.31683122,119.0911822,9384.0,1.265701237,0.627770595,0,0.7327236865873834,53.29207805,56.46256453,54.34321978,14.9850799,71.8447979,58.27436294,0.1484343895169471
2023-01-01 00:04:00,48.20010028,18.44342638,942.8374867,45.58164227,4300.0,84.07001979,0.677155135,0,1.5703519227860272,2357.09371675,5.596316303,56.46256453,58.13536438,-39.691938,44.314763214600006,0.6582119543519553
2023-01-01 00:04:00,79.4413988,13.85553918,569.7552453,414.2037633,1756.0,30.7667081,0.207892475,1,36.60372991137935,5697.552452999999,48.20010028,83.31064358,18.44342638,-4.587887199999999,54.602204698600005,35.03337798859332
2023-01-01 00:05:00,75.28582228,82.99939309,644.9038924,18.86296582,8517.0,84.92779789,0.761209749,0,1.2150897038028767,1612.259731,81.85513605,41.30744279,37.83215721,45.16723588,73.11383538800001,1.1221888783628813
2023-01-01 00:05:00,35.75639335,11.3544722,148.5138889,83.62984331,9270.0,85.34766014,0.723181613,0,0.34104824737458306,371.28472225,75.28582228,87.67937702,82.99939309,-71.64492089,64.376834298,-0.8740414564282937
2023-01-01 00:07:00,81.35808809,54.3954047,544.2189465,81.67434266,3265.0,27.1373998,0.989435453,0,1.325044568707964,1360.54736625,21.17947286,61.40897397,41.79254866,12.602856039999999,71.665270104,0.8074846055079301
2023-01-01 00:07:00,39.96458817,95.89814886,498.1246328,159.4037445,563.0,92.19219752,0.828789431,0,0.6234221521788219,1245.3115819999998,81.35808809,98.5068162,54.3954047,41.502744160000006,60.483587858,-0.701622416529142
2023-01-01 00:07:00,52.06362063,98.85091001,463.6669242,90.41788038,4263.0,94.29439638,0.349398159,0,1.0401360423556216,1159.1673105,39.96458817,21.17947286,95.89814886,2.9527611500000006,58.61451719,0.4167138901767997
2023-01-01 00:11:00,54.67893227,32.06420056,430.7815833,209.6868895,6805.0,55.52848774,0.284988774,0,1.5444895385933148,1076.9539582500001,77.28705159,44.16047474,30.32285745,1.7413431100000025,46.591473654,-0.42928433460771975
2023-01-01 00:11:00,95.33199676,40.99834584,747.662581,300.5608666,1621.0,23.97773053,0.825214818,0,1.6309228569096683,1869.1564525000001,52.97310408,54.67893227,58.25090902,-17.252563180000003,64.150938454,1.6198786226624635
2023-01-01 00:12:00,11.42358631,0.271508414,371.0194321,38.92697417,2810.0,8.513675509,0.071376695,0,1.2465962536551158,927.54858025,27.69846599,65.06482676,37.48301323,-37.211504815999994,35.180123542000004,-0.4796105980960712
2023-01-01 00:12:00,72.62351709,92.55762372,697.7109964,19.74426497,41.0,31.11478283,0.687452848,0,0.6617960497052984,1744.277491,11.42358631,58.94013328,0.271508414,92.286115306,47.150105886,-0.5848002039498175
2023-01-01 00:12:00,4.102673701,87.92906407,619.6691479,271.108162,8808.0,67.57894115,0.672809285,0,0.6219646434313244,1549.17286975,21.29530154,11.42358631,46.326392,41.60267207,27.4287089262,0.49484794285927713
2023-01-01 00:12:00,70.01545341,96.73210107,576.8124134,81.22440455,4661.0,30.18224491,0.125340184,0,0.6503666440534941,1442.0310335,4.102673701,72.62351709,87.92906407,8.803037000000003,35.8921064102,0.028402000622169687
2023-01-01 00:13:00,59.67894772,5.514019347,403.9463408,242.8473842,7289.0,32.22838803,0.778861982,0,0.9444298503238986,1009.8658519999999,52.24458983,88.27261272,97.50762563,-91.993606283,67.365434162,-0.8299956348287545
2023-01-01 00:13:00,95.61737589,89.21353375,303.9688012,151.2431899,9006.0,27.18070362,0.262460992,0,0.9875911927287815,759.9220029999999,67.68037423,70.43803749,87.37442087,1.8391128800000018,50.0841570162,-0.5543431671803405
2023-01-01 00:14:00,37.94055499,35.81769438,284.9572998,310.1977237,1531.0,99.41746059,0.571515404,0,0.2157828539866089,712.3932494999999,9.431368793,28.7596945,36.49117152,-0.6734771400000028,44.27064004060001,0.16494460049841853
2023-01-01 00:14:00,99.81768459,88.56380836,31.4004985,106.2315457,9560.0,81.8846365,0.94831169,0,0.0628583713734685,78.50124625000001,37.94055499,49.60420603,35.81769438,52.74611398,45.110701780599996,-0.1529244826131404
2023-01-01 00:15:00,53.21821847,33.75996879,708.6191808,479.1298084,7805.0,36.1601249,0.151051124,0,1.5111022770860973,1771.547952,80.0182014,14.42658361,10.30130517,23.458663620000003,40.975819687999994,0.6903364310148379
2023-01-01 00:16:00,13.91757768,77.50076984,558.3680991,56.56858072,7796.0,97.48976046,0.014958188,0,1.266807513020847,1395.92024775,79.85360419,49.03350763,42.66440792,34.83636192,36.002781742,-0.349433246107987
2023-01-01 00:16:00,66.82182295,98.1652659,794.7628196,426.5926202,6187.0,50.83938328,0.039628307,0,1.7429211803754354,1986.907049,13.91757768,32.57893802,77.50076984,20.66449605999999,48.441090093999996,0.4761136673545885
2023-01-01 00:17:00,6.353319622,75.2022091,758.2073395,242.9550362,6476.0,66.51816538,0.992051268,0,1.7851179969799555,1895.5183487499999,65.47948012,66.82182295,74.31107571,0.8911333900000074,31.9782492676,1.4119778792078839
2023-01-01 00:17:00,19.51401752,75.84584341,649.8578674,127.753117,6827.0,91.60947071,0.586142231,0,1.7921825998469865,1624.6446685,22.5522747,6.353319622,13.62739599,62.218447420000004,31.9506609884,0.1773022895188614
2023-01-01 00:18:00,43.60067672,58.49179549,175.4706721,471.6840886,9068.0,34.0566757,0.086109427,0,1.7214611665126869,438.67668025,81.72905796,81.96126281,41.95794251,16.53385298,59.005357274000005,0.08543163466770065
2023-01-01 00:18:00,31.83449878,10.14260717,446.7605529,124.2241849,1431.0,24.24291378,0.382828588,0,0.013904261062381407,1116.90138225,43.60067672,28.55779816,58.49179549,-48.34918832,53.536658886,-1.7075569054503055
2023-01-01 00:18:00,39.4577825,38.23155136,862.5954493,66.9685239,8066.0,13.66591343,0.56747885,0,0.834822006297558,2156.4886232500003,14.82203057,43.60067672,99.97104587,-61.73949451,42.288809306000005,-0.18667259885757348
2023-01-01 00:18:00,66.38604235,28.81495971,783.6887154,408.4050486,5646.0,16.84101813,0.350387608,0,0.2397307346673656,1959.2217885,50.19147454,14.82203057,80.82581658,-52.01085687,40.538365748000004,-0.2044848862740949
2023-01-01 00:19:00,7.996233402,18.87439638,902.1874243,80.78861996,6845.0,4.974459314,0.56288705,0,0.6752303428072559,2255.46856075,66.38604235,39.4577825,28.81495971,-9.94056333,35.770712672399995,0.4354996081398903
2023-01-01 00:20:00,24.12316499,24.01775025,916.4008888,480.5628457,6780.0,75.94700914,0.59298797,0,1.9435641654419213,2291.002222,37.80271715,70.63539634,29.03843746,-5.020687210000002,54.068371479999996,1.2163049606833334
2023-01-01 00:21:00,65.11656948,7.869857632,640.2993018,64.58122654,1118.0,8.911676712,0.576321652,0,0.9944970117847709,1600.7482544999998,27.40797823,24.12316499,84.69595923,-76.826101598,36.336344276,0.4909324201340426
2023-01-01 00:21:00,36.8654174,9.773698271,946.9164645,117.2917571,5983.0,70.25093509,0.669568848,0,0.6017566196335393,2367.2911612499997,65.11656948,27.23129153,7.869857632,1.9038406390000002,36.148884325999994,-0.3927403921512316
2023-01-01 00:22:00,52.5559913,76.82377309,551.819784,210.4763095,6792.0,89.57756123,0.414011581,0,0.1029575024999787,1379.5494600000002,37.10527258,62.60297324,64.68144922,12.142323869999998,35.233329983199994,-0.9024005439577443
2023-01-01 00:23:00,14.56670883,96.49021051,607.9650615,340.0694082,6999.0,99.57197945,0.095633051,0,0.47912378133394484,1519.9126537500001,38.10674414,52.5559913,73.59694867,22.893261839999994,31.172357532,-1.3374079905993626
2023-01-01 00:23:00,89.80961671,51.86431873,651.0651794,121.0137478,4207.0,30.52056237,0.368554429,0,0.4841105430230008,1627.6629485,74.03277303,16.03666258,38.81300059,13.05131814,52.638732756,-1.4871903651982006
2023-01-01 00:23:00,12.86642057,9.002192554,48.7047625,206.8782439,5652.0,51.87754745,0.811187169,0,1.344271094811757,121.76190625000001,89.80961671,68.74790263,51.86431873,-42.862126176000004,52.298675104,0.8601605517887563
2023-01-01 00:25:00,94.51134187,56.09346427,193.3734991,113.1583873,2671.0,42.73831261,0.718581345,0,0.08155028310952783,483.43374775,33.87577386,56.00472796,78.06133794,-21.967873670000003,63.03945871,-0.29148673769018063
2023-01-01 00:25:00,43.26719575,64.99415935,163.3512973,407.4095202,120.0,44.8525605,0.112578105,0,1.1817858863764836,408.37824324999997,94.51134187,54.58395977,56.09346427,8.900695080000006,56.448599842,1.1002356032669558
2023-01-01 00:26:00,49.83619145,98.7344887,668.9672471,57.92171584,4643.0,68.9349304,0.588068974,0,0.033175657855712304,1672.41811775,53.48346476,94.51134187,76.70444172,22.030046979999995,54.994793537999996,-1.3219530658288525
2023-01-01 00:27:00,60.52990713,12.22667046,276.7968095,127.3245243,4662.0,5.026661014,0.315994341,0,1.319968092068358,691.99202375,74.09046597,51.09054682,52.58899838,-40.36232792,59.23345297599999,0.8040848366380469
2023-01-01 00:27:00,62.10706547,94.59376969,791.9209613,284.9815091,7226.0,2.553440301,0.712515519,0,0.48370458180090337,1979.8024032500002,74.19850445,17.27895602,17.67464167,76.91912802,61.37744157799999,-0.5755965749111096
2023-01-01 00:28:00,70.03485723,26.50269499,636.6840963,35.17737834,934.0,54.18021296,0.618655839,0,1.2662029145465359,1591.71024075,16.15339441,27.45995824,3.71249329,22.790201699999997,45.974115055999995,-0.534633199780125
2023-01-01 00:28:00,97.10792315,55.13392809,755.9670457,291.5961331,5724.0,2.017478829,0.363150356,0,0.6780595820974014,1889.91761425,70.03485723,54.11529993,26.50269499,28.6312331,52.974286592,-0.5881433324491345
2023-01-01 00:29:00,1.615173022,82.34646525,672.3051245,424.3017189,8482.0,5.636455038,0.456220602,0,0.6984191492253218,1680.7628112500001,97.10792315,16.15339441,55.13392809,27.212537159999997,47.805329548399996,0.02035956712792042
2023-01-01 00:29:00,69.40630089,6.758934195,318.3961401,122.5144839,7529.0,35.75739771,0.229552531,0,1.4519113577404787,795.9903502500001,1.615173022,70.03485723,82.34646525,-75.587531055,50.8635297404,0.753492208515157
2023-01-01 00:30:00,24.47134322,31.30915,563.7845065,397.6319111,3635.0,8.065023392,0.070434401,1,32.2228961653587,5637.845065,4.254742611,66.76404879,72.1964565,-40.887306499999994,43.917884062199995,31.89963873716947
2023-01-01 00:30:00,73.69957955,32.35696663,859.238308,268.8248307,7163.0,11.31887397,0.680252448,0,0.2029430857320642,2148.09577,14.42538349,24.47134322,38.37646785,-6.019501219999995,23.675599369799997,0.18454898249880491
2023-01-01 00:30:00,26.84303628,56.172797,501.4186463,389.2782417,4960.0,65.85409246,0.823618864,0,0.3216161028349973,1253.54661575,6.998592959,73.69957955,82.4747994,-26.302002399999992,34.7270279598,0.31149293514255993
2023-01-01 00:31:00,9.578711598,10.80333483,280.4452758,30.55351662,6851.0,59.13592663,0.972778473,0,1.3837903953853865,701.1131895,72.06033024,6.998592959,84.82633838,-74.02300355,33.4298437194,0.28632281665221426
2023-01-01 00:32:00,56.10282252,30.1379607,206.7136569,309.2213478,6391.0,7.174034985,0.344847423,0,1.4929828102360483,516.78414225,51.07699737,26.40824855,30.37571084,-0.23775013999999928,43.533208204,0.8421834139175128
2023-01-01 00:33:00,57.8216106,95.3884131,128.7239476,402.4894157,7946.0,47.80682982,0.917533793,0,0.735431606118867,321.809869,4.492030021,61.80651479,83.43131796,11.957095139999993,47.5598800442,0.5480820704626821
2023-01-01 00:33:00,43.05379517,32.10339339,855.442493,98.89095134,4379.0,49.63315463,0.813908266,0,1.9460211095048912,2138.6062325000003,89.56565101,57.8216106,29.61117955,2.4922138400000016,41.8801495042,1.458041822746724
2023-01-01 00:33:00,3.286664234,42.10859456,669.3602407,273.7787142,6352.0,86.73171397,0.446902105,0,1.1538077692527182,1673.4006017499999,54.93093181,63.96386519,98.80024022,-56.691645660000006,54.077399630799995,0.148533583042334
2023-01-01 00:34:00,62.98192917,6.140936803,246.0369776,156.5951859,7549.0,69.08976521,0.850416023,0,0.7403174005108888,615.092444,84.71704768,68.71512499,61.76988867,-55.628951867,75.257489542,-1.0894113799300083
2023-01-01 00:35:00,30.03912884,69.09156886,321.6305167,437.9899224,2551.0,68.13338082,0.505842142,0,0.030913233057734857,804.07629175,62.98192917,65.89393118,6.140936803,62.95063205699999,62.46943237199999,-0.7094041674531539
2023-01-01 00:35:00,25.47809509,20.6022666,484.9605633,357.5226959,4508.0,21.11877121,0.691629325,0,1.8566371251754508,1212.40140825,30.03912884,84.71704768,69.09156886,-48.489302259999995,53.822026392,1.825723892117716
